,cobertura,edad,varon,mujer,total,provincia
6848,"No tiene obra social, prepaga ni plan estatal",38,1832,1898,3730,Río Negro
6849,"No tiene obra social, prepaga ni plan estatal",39,1884,2020,3904,Río Negro
6850,"No tiene obra social, prepaga ni plan estatal",40,1895,1988,3883,Río Negro
6851,"No tiene obra social, prepaga ni plan estatal",41,1771,1889,3660,Río Negro
6852,"No tiene obra social, prepaga ni plan estatal",42,1813,2012,3825,Río Negro
6853,"No tiene obra social, prepaga ni plan estatal",43,1674,1793,3467,Río Negro
6854,"No tiene obra social, prepaga ni plan estatal",44,1667,1811,3478,Río Negro
6855,"No tiene obra social, prepaga ni plan estatal",45,1660,1740,3400,Río Negro
6856,"No tiene obra social, prepaga ni plan estatal",46,1469,1675,3144,Río Negro
6857,"No tiene obra social, prepaga ni plan estatal",47,1512,1643,3155,Río Negro
6858,"No tiene obra social, prepaga ni plan estatal",48,1451,1490,2941,Río Negro
6859,"No tiene obra social, prepaga ni plan estatal",49,1407,1472,2879,Río Negro
6860,"No tiene obra social, prepaga ni plan estatal",50,1377,1526,2903,Río Negro
6861,"No tiene obra social, prepaga ni plan estatal",51,1265,1357,2622,Río Negro
6862,"No tiene obra social, prepaga ni plan estatal",52,1191,1381,2572,Río Negro
6863,"No tiene obra social, prepaga ni plan estatal",53,1118,1273,2391,Río Negro
6864,"No tiene obra social, prepaga ni plan estatal",54,1200,1251,2451,Río Negro
6865,"No tiene obra social, prepaga ni plan estatal",55,1156,1237,2393,Río Negro
6866,"No tiene obra social, prepaga ni plan estatal",56,1157,1299,2456,Río Negro
6867,"No tiene obra social, prepaga ni plan estatal",57,1062,1215,2277,Río Negro
6868,"No tiene obra social, prepaga ni plan estatal",58,1053,1199,2252,Río Negro
6869,"No tiene obra social, prepaga ni plan estatal",59,979,1185,2164,Río Negro
6870,"No tiene obra social, prepaga ni plan estatal",60,813,1076,1889,Río Negro
6871,"No tiene obra social, prepaga ni plan estatal",61,574,972,1546,Río Negro
6872,"No tiene obra social, prepaga ni plan estatal",62,448,859,1307,Río Negro
6873,"No tiene obra social, prepaga ni plan estatal",63,323,835,1158,Río Negro
6874,"No tiene obra social, prepaga ni plan estatal",64,259,705,964,Río Negro
6875,"No tiene obra social, prepaga ni plan estatal",65,176,631,807,Río Negro
6876,"No tiene obra social, prepaga ni plan estatal",66,121,312,433,Río Negro
6877,"No tiene obra social, prepaga ni plan estatal",67,107,212,319,Río Negro
6878,"No tiene obra social, prepaga ni plan estatal",68,79,150,229,Río Negro
6879,"No tiene obra social, prepaga ni plan estatal",69,84,127,211,Río Negro
6880,"No tiene obra social, prepaga ni plan estatal",70,72,77,149,Río Negro
6881,"No tiene obra social, prepaga ni plan estatal",71,60,68,128,Río Negro
6882,"No tiene obra social, prepaga ni plan estatal",72,68,57,125,Río Negro
6883,"No tiene obra social, prepaga ni plan estatal",73,53,45,98,Río Negro
6884,"No tiene obra social, prepaga ni plan estatal",74,54,69,123,Río Negro
6885,"No tiene obra social, prepaga ni plan estatal",75,54,51,105,Río Negro
6886,"No tiene obra social, prepaga ni plan estatal",76,34,37,71,Río Negro
6887,"No tiene obra social, prepaga ni plan estatal",77,42,38,80,Río Negro
6888,"No tiene obra social, prepaga ni plan estatal",78,39,47,86,Río Negro
6889,"No tiene obra social, prepaga ni plan estatal",79,41,49,90,Río Negro
6890,"No tiene obra social, prepaga ni plan estatal",80,38,35,73,Río Negro
6891,"No tiene obra social, prepaga ni plan estatal",81,42,21,63,Río Negro
6892,"No tiene obra social, prepaga ni plan estatal",82,23,21,44,Río Negro
6893,"No tiene obra social, prepaga ni plan estatal",83,31,23,54,Río Negro
6894,"No tiene obra social, prepaga ni plan estatal",84,17,28,45,Río Negro
6895,"No tiene obra social, prepaga ni plan estatal",85,12,12,24,Río Negro
6896,"No tiene obra social, prepaga ni plan estatal",86,16,13,29,Río Negro
6897,"No tiene obra social, prepaga ni plan estatal",87,17,9,26,Río Negro
6898,"No tiene obra social, prepaga ni plan estatal",88,11,16,27,Río Negro
6899,"No tiene obra social, prepaga ni plan estatal",89,17,14,31,Río Negro
6900,"No tiene obra social, prepaga ni plan estatal",90,23,13,36,Río Negro
6901,"No tiene obra social, prepaga ni plan estatal",91,16,15,31,Río Negro
6902,"No tiene obra social, prepaga ni plan estatal",92,21,13,34,Río Negro
6903,"No tiene obra social, prepaga ni plan estatal",93,12,18,30,Río Negro
6904,"No tiene obra social, prepaga ni plan estatal",94,11,16,27,Río Negro
6905,"No tiene obra social, prepaga ni plan estatal",95,11,10,21,Río Negro
6906,"No tiene obra social, prepaga ni plan estatal",96,9,8,17,Río Negro
6907,"No tiene obra social, prepaga ni plan estatal",97,12,14,26,Río Negro
6908,"No tiene obra social, prepaga ni plan estatal",98,13,13,26,Río Negro
6909,"No tiene obra social, prepaga ni plan estatal",99,13,6,19,Río Negro
6910,"No tiene obra social, prepaga ni plan estatal",100,3,-,3,Río Negro
6911,"No tiene obra social, prepaga ni plan estatal",101,3,2,5,Río Negro
6912,"No tiene obra social, prepaga ni plan estatal",102,3,-,3,Río Negro
6913,"No tiene obra social, prepaga ni plan estatal",103,4,1,5,Río Negro
6914,"No tiene obra social, prepaga ni plan estatal",104,-,2,2,Río Negro
6915,"No tiene obra social, prepaga ni plan estatal",107,-,1,1,Río Negro
6916,"No tiene obra social, prepaga ni plan estatal",108,-,1,1,Río Negro
6917,"No tiene obra social, prepaga ni plan estatal",109,-,1,1,Río Negro
7033,AREA # 66,Salta,,,,Salta
7034,AREA # 66,,,,,Salta
7035,Cobertura de salud,Edad,Sexo registrado al nacer,,,Salta
7036,Obra social o prepaga (incluye PAMI),,Mujer/Femenino,Varón/Masculino,Total,Salta
7037,Obra social o prepaga (incluye PAMI),0,2839,2892,5731,Salta
7038,Obra social o prepaga (incluye PAMI),1,3053,3181,6234,Salta
7039,Obra social o prepaga (incluye PAMI),2,3666,3851,7517,Salta
7040,Obra social o prepaga (incluye PAMI),3,4172,4249,8421,Salta
7041,Obra social o prepaga (incluye PAMI),4,4443,4667,9110,Salta
7042,Obra social o prepaga (incluye PAMI),5,4852,4823,9675,Salta
7043,Obra social o prepaga (incluye PAMI),6,5284,5165,10449,Salta
7044,Obra social o prepaga (incluye PAMI),7,5516,5524,11040,Salta
7045,Obra social o prepaga (incluye PAMI),8,5433,5525,10958,Salta
7046,Obra social o prepaga (incluye PAMI),9,5569,5655,11224,Salta
7047,Obra social o prepaga (incluye PAMI),10,5439,5643,11082,Salta
7048,Obra social o prepaga (incluye PAMI),11,5739,5913,11652,Salta
7049,Obra social o prepaga (incluye PAMI),12,5678,5885,11563,Salta
7050,Obra social o prepaga (incluye PAMI),13,5662,5650,11312,Salta
7051,Obra social o prepaga (incluye PAMI),14,5504,5615,11119,Salta
7052,Obra social o prepaga (incluye PAMI),15,5269,5560,10829,Salta
7053,Obra social o prepaga (incluye PAMI),16,5440,5628,11068,Salta
7054,Obra social o prepaga (incluye PAMI),17,5629,5803,11432,Salta
7055,Obra social o prepaga (incluye PAMI),18,5069,4993,10062,Salta
7056,Obra social o prepaga (incluye PAMI),19,5215,5060,10275,Salta
7057,Obra social o prepaga (incluye PAMI),20,4805,4767,9572,Salta
7058,Obra social o prepaga (incluye PAMI),21,3881,3908,7789,Salta
7059,Obra social o prepaga (incluye PAMI),22,3713,3642,7355,Salta
7060,Obra social o prepaga (incluye PAMI),23,3384,3509,6893,Salta
7061,Obra social o prepaga (incluye PAMI),24,3491,3510,7001,Salta
7062,Obra social o prepaga (incluye PAMI),25,3699,3536,7235,Salta
7063,Obra social o prepaga (incluye PAMI),26,3535,3578,7113,Salta
7064,Obra social o prepaga (incluye PAMI),27,3959,3660,7619,Salta
7065,Obra social o prepaga (incluye PAMI),28,4000,3772,7772,Salta
7066,Obra social o prepaga (incluye PAMI),29,4344,4133,8477,Salta
7067,Obra social o prepaga (incluye PAMI),30,4728,4435,9163,Salta
7068,Obra social o prepaga (incluye PAMI),31,4603,4156,8759,Salta
7069,Obra social o prepaga (incluye PAMI),32,4280,4081,8361,Salta
7070,Obra social o prepaga (incluye PAMI),33,4735,4202,8937,Salta
7071,Obra social o prepaga (incluye PAMI),34,4881,4437,9318,Salta
7072,Obra social o prepaga (incluye PAMI),35,5136,4715,9851,Salta
7073,Obra social o prepaga (incluye PAMI),36,5167,4743,9910,Salta
7074,Obra social o prepaga (incluye PAMI),37,5102,4490,9592,Salta
7075,Obra social o prepaga (incluye PAMI),38,4921,4619,9540,Salta
7076,Obra social o prepaga (incluye PAMI),39,5104,4735,9839,Salta
7077,Obra social o prepaga (incluye PAMI),40,5491,4938,10429,Salta
7078,Obra social o prepaga (incluye PAMI),41,5101,4607,9708,Salta
7079,Obra social o prepaga (incluye PAMI),42,5514,4918,10432,Salta
7080,Obra social o prepaga (incluye PAMI),43,5219,4631,9850,Salta
7081,Obra social o prepaga (incluye PAMI),44,5253,4596,9849,Salta
7082,Obra social o prepaga (incluye PAMI),45,5135,4446,9581,Salta
7083,Obra social o prepaga (incluye PAMI),46,4913,4340,9253,Salta
7084,Obra social o prepaga (incluye PAMI),47,4962,4294,9256,Salta
7085,Obra social o prepaga (incluye PAMI),48,4395,3829,8224,Salta
7086,Obra social o prepaga (incluye PAMI),49,4387,3691,8078,Salta
7087,Obra social o prepaga (incluye PAMI),50,4445,3699,8144,Salta
7088,Obra social o prepaga (incluye PAMI),51,4238,3542,7780,Salta
7089,Obra social o prepaga (incluye PAMI),52,4138,3520,7658,Salta
7090,Obra social o prepaga (incluye PAMI),53,3823,3259,7082,Salta
7091,Obra social o prepaga (incluye PAMI),54,3835,3187,7022,Salta
7092,Obra social o prepaga (incluye PAMI),55,3885,3196,7081,Salta
7093,Obra social o prepaga (incluye PAMI),56,3781,3211,6992,Salta
7094,Obra social o prepaga (incluye PAMI),57,3898,3071,6969,Salta
7095,Obra social o prepaga (incluye PAMI),58,3727,3070,6797,Salta
7096,Obra social o prepaga (incluye PAMI),59,3699,3047,6746,Salta
7097,Obra social o prepaga (incluye PAMI),60,3752,2927,6679,Salta
7098,Obra social o prepaga (incluye PAMI),61,3826,2884,6710,Salta
7099,Obra social o prepaga (incluye PAMI),62,3839,2830,6669,Salta
7100,Obra social o prepaga (incluye PAMI),63,4119,2607,6726,Salta
7101,Obra social o prepaga (incluye PAMI),64,4128,2723,6851,Salta
7102,Obra social o prepaga (incluye PAMI),65,4447,3140,7587,Salta
7103,Obra social o prepaga (incluye PAMI),66,4415,3125,7540,Salta
7104,Obra social o prepaga (incluye PAMI),67,4282,3383,7665,Salta
7105,Obra social o prepaga (incluye PAMI),68,4232,3341,7573,Salta
7106,Obra social o prepaga (incluye PAMI),69,3992,3290,7282,Salta
7107,Obra social o prepaga (incluye PAMI),70,3914,3253,7167,Salta
7108,Obra social o prepaga (incluye PAMI),71,3628,3053,6681,Salta
7109,Obra social o prepaga (incluye PAMI),72,3635,2885,6520,Salta
7110,Obra social o prepaga (incluye PAMI),73,3322,2588,5910,Salta
7111,Obra social o prepaga (incluye PAMI),74,3109,2381,5490,Salta
7112,Obra social o prepaga (incluye PAMI),75,2905,2201,5106,Salta
7113,Obra social o prepaga (incluye PAMI),76,2645,2006,4651,Salta
7114,Obra social o prepaga (incluye PAMI),77,2476,1906,4382,Salta
7115,Obra social o prepaga (incluye PAMI),78,2337,1631,3968,Salta
7116,Obra social o prepaga (incluye PAMI),79,2175,1471,3646,Salta
7117,Obra social o prepaga (incluye PAMI),80,1982,1370,3352,Salta
7118,Obra social o prepaga (incluye PAMI),81,1642,1151,2793,Salta
7119,Obra social o prepaga (incluye PAMI),82,1744,1104,2848,Salta
7120,Obra social o prepaga (incluye PAMI),83,1461,956,2417,Salta
7121,Obra social o prepaga (incluye PAMI),84,1309,848,2157,Salta
7122,Obra social o prepaga (incluye PAMI),85,1170,697,1867,Salta
7123,Obra social o prepaga (incluye PAMI),86,1017,576,1593,Salta
7124,Obra social o prepaga (incluye PAMI),87,910,545,1455,Salta
7125,Obra social o prepaga (incluye PAMI),88,744,415,1159,Salta
7126,Obra social o prepaga (incluye PAMI),89,739,365,1104,Salta
7127,Obra social o prepaga (incluye PAMI),90,618,307,925,Salta
7128,Obra social o prepaga (incluye PAMI),91,531,251,782,Salta
7129,Obra social o prepaga (incluye PAMI),92,413,169,582,Salta
7130,Obra social o prepaga (incluye PAMI),93,318,123,441,Salta
7131,Obra social o prepaga (incluye PAMI),94,260,110,370,Salta
7132,Obra social o prepaga (incluye PAMI),95,183,77,260,Salta
7133,Obra social o prepaga (incluye PAMI),96,150,69,219,Salta
7134,Obra social o prepaga (incluye PAMI),97,98,44,142,Salta
7135,Obra social o prepaga (incluye PAMI),98,92,31,123,Salta
7136,Obra social o prepaga (incluye PAMI),99,52,26,78,Salta
7137,Obra social o prepaga (incluye PAMI),100,23,6,29,Salta
7138,Obra social o prepaga (incluye PAMI),101,21,3,24,Salta
7139,Obra social o prepaga (incluye PAMI),102,23,9,32,Salta
7140,Obra social o prepaga (incluye PAMI),103,12,6,18,Salta
7141,Obra social o prepaga (incluye PAMI),104,7,-,7,Salta
7142,Obra social o prepaga (incluye PAMI),105,3,1,4,Salta
7143,Obra social o prepaga (incluye PAMI),106,5,1,6,Salta
7144,Obra social o prepaga (incluye PAMI),107,4,1,5,Salta
7145,Obra social o prepaga (incluye PAMI),108,4,1,5,Salta
7146,Obra social o prepaga (incluye PAMI),109,4,-,4,Salta
7147,Obra social o prepaga (incluye PAMI),110,1,2,3,Salta
7149,Programas o planes estatales de salud,,Mujer/Femenino,Varón/Masculino,Total,Salta
7150,Programas o planes estatales de salud,0,388,400,788,Salta
7151,Programas o planes estatales de salud,1,395,462,857,Salta
7152,Programas o planes estatales de salud,2,499,475,974,Salta
7153,Programas o planes estatales de salud,3,546,532,1078,Salta
7154,Programas o planes estatales de salud,4,521,553,1074,Salta
7155,Programas o planes estatales de salud,5,555,589,1144,Salta
7156,Programas o planes estatales de salud,6,582,620,1202,Salta
7157,Programas o planes estatales de salud,7,655,613,1268,Salta
7158,Programas o planes estatales de salud,8,582,629,1211,Salta
7159,Programas o planes estatales de salud,9,619,664,1283,Salta
7160,Programas o planes estatales de salud,10,576,574,1150,Salta
7161,Programas o planes estatales de salud,11,616,640,1256,Salta
7162,Programas o planes estatales de salud,12,592,663,1255,Salta
7163,Programas o planes estatales de salud,13,534,572,1106,Salta
7164,Programas o planes estatales de salud,14,544,556,1100,Salta
7165,Programas o planes estatales de salud,15,498,539,1037,Salta
7166,Programas o planes estatales de salud,16,510,582,1092,Salta
7167,Programas o planes estatales de salud,17,527,542,1069,Salta
7168,Programas o planes estatales de salud,18,465,484,949,Salta
7169,Programas o planes estatales de salud,19,533,476,1009,Salta
7170,Programas o planes estatales de salud,20,477,426,903,Salta
7171,Programas o planes estatales de salud,21,435,376,811,Salta
7172,Programas o planes estatales de salud,22,477,407,884,Salta
7173,Programas o planes estatales de salud,23,454,390,844,Salta
7174,Programas o planes estatales de salud,24,471,364,835,Salta
7175,Programas o planes estatales de salud,25,497,382,879,Salta
7176,Programas o planes estatales de salud,26,499,366,865,Salta
7177,Programas o planes estatales de salud,27,502,410,912,Salta
7178,Programas o planes estatales de salud,28,552,361,913,Salta
7179,Programas o planes estatales de salud,29,560,399,959,Salta
7180,Programas o planes estatales de salud,30,550,377,927,Salta
7181,Programas o planes estatales de salud,31,531,375,906,Salta
7182,Programas o planes estatales de salud,32,487,346,833,Salta
7183,Programas o planes estatales de salud,33,469,339,808,Salta
7184,Programas o planes estatales de salud,34,531,363,894,Salta
7185,Programas o planes estatales de salud,35,532,415,947,Salta
7186,Programas o planes estatales de salud,36,557,362,919,Salta
7187,Programas o planes estatales de salud,37,510,348,858,Salta
7188,Programas o planes estatales de salud,38,479,323,802,Salta
7189,Programas o planes estatales de salud,39,506,372,878,Salta
7190,Programas o planes estatales de salud,40,557,405,962,Salta
7191,Programas o planes estatales de salud,41,501,412,913,Salta
7192,Programas o planes estatales de salud,42,514,405,919,Salta
7193,Programas o planes estatales de salud,43,495,383,878,Salta
7194,Programas o planes estatales de salud,44,474,375,849,Salta
7195,Programas o planes estatales de salud,45,493,344,837,Salta
7196,Programas o planes estatales de salud,46,497,342,839,Salta
7197,Programas o planes estatales de salud,47,474,353,827,Salta
7198,Programas o planes estatales de salud,48,467,309,776,Salta
7199,Programas o planes estatales de salud,49,449,319,768,Salta
7200,Programas o planes estatales de salud,50,457,316,773,Salta
7201,Programas o planes estatales de salud,51,421,282,703,Salta
7202,Programas o planes estatales de salud,52,423,293,716,Salta
7203,Programas o planes estatales de salud,53,408,279,687,Salta
7204,Programas o planes estatales de salud,54,427,256,683,Salta
7205,Programas o planes estatales de salud,55,385,247,632,Salta
7206,Programas o planes estatales de salud,56,398,257,655,Salta
7207,Programas o planes estatales de salud,57,385,288,673,Salta
7208,Programas o planes estatales de salud,58,374,261,635,Salta
7209,Programas o planes estatales de salud,59,401,262,663,Salta
7210,Programas o planes estatales de salud,60,393,223,616,Salta
7211,Programas o planes estatales de salud,61,309,237,546,Salta
7212,Programas o planes estatales de salud,62,277,211,488,Salta
