,departamento_id,departamento_nombre,provincia_id
11834,133,SAN JAVIER,14
11835,2,COMUNA 2,2
11836,126,SAN ALBERTO,14
11837,13,COMUNA 13,2
11838,119,RÍO SEGUNDO,14
11839,7,COMUNA 7,2
11840,14,COMUNA 14,2
11841,2,COMUNA 2,2
11842,515,MALVINAS ARGENTINAS,6
11843,434,LANÚS,6
11844,658,QUILMES,6
11845,568,MORÓN,6
11846,427,LA MATANZA,6
11847,427,LA MATANZA,6
11848,427,LA MATANZA,6
11849,357,GENERAL PUEYRREDÓN,6
11850,441,LA PLATA,6
11851,441,LA PLATA,6
11852,441,LA PLATA,6
11853,441,LA PLATA,6
11854,441,LA PLATA,6
11855,441,LA PLATA,6
11856,441,LA PLATA,6
11857,441,LA PLATA,6
11858,441,LA PLATA,6
11859,441,LA PLATA,6
11860,14,COMUNA 14,2
11861,2,COMUNA 2,2
11862,12,COMUNA 12,2
11863,427,LA MATANZA,6
11864,568,MORÓN,6
11865,427,LA MATANZA,6
11866,427,LA MATANZA,6
11867,63,RAMÓN LISTA,34
11868,35,PATIÑO,34
11869,7,BERMEJO,34
11870,35,PATIÑO,34
11871,7,BERMEJO,34
11872,175,SAN MARTÍN,86
11873,7,AGUIRRE,86
11874,35,BANDA,86
11875,28,AVELLANEDA,86
11876,168,SALAVINA,86
11877,119,MORENO,86
11878,84,GUASAYÁN,86
11879,147,RÍO HONDO,86
11880,49,CAPITAL,86
11881,140,QUEBRACHOS,86
11882,119,MORENO,86
11883,147,RÍO HONDO,86
11884,28,AVELLANEDA,86
11885,105,LORETO,86
11886,98,JUAN F. IBARRA,86
11887,49,CAPITAL,86
11888,119,MORENO,86
11889,49,CAPITAL,86
11890,63,CHOYA,86
11891,91,JIMÉNEZ,86
11892,56,COPO,86
11893,119,MORENO,86
11894,274,FLORENCIO VARELA,6
11895,568,MORÓN,6
11896,568,MORÓN,6
11897,568,MORÓN,6
11898,410,ITUZAINGÓ,6
11899,568,MORÓN,6
11900,568,MORÓN,6
11901,568,MORÓN,6
11902,490,LOMAS DE ZAMORA,6
11903,58,QUILMES,6
11904,35,AVELLANEDA,6
11905,840,TRES DE FEBRERO,6
11906,35,AVELLANEDA,6
11907,840,TRES DE FEBRERO,6
11908,28,ALMIRANTE BROWN,6
11909,12,COMUNA 12,2
11910,490,LOMAS DE ZAMORA,6
11911,581,NECOCHEA,6
11912,427,LA MATANZA,6
11913,357,GENERAL PUEYRREDÓN,6
11914,357,GENERAL PUEYRREDÓN,6
11915,427,LA MATANZA,6
11916,238,DOLORES,6
11917,28,ALMIRANTE BROWN,6
11918,91,BERAZATEGUI,6
11919,441,LA PLATA,6
11920,434,LANÚS,6
11921,441,LA PLATA,6
11922,441,LA PLATA,6
11923,441,LA PLATA,6
11924,441,LA PLATA,6
11925,112,RÍO SECO,14
11926,112,RÍO SECO,14
11927,105,RÍO PRIMERO,14
11928,105,RÍO PRIMERO,14
11929,147,SANTA MARÍA,14
11930,147,SANTA MARÍA,14
11931,140,SAN JUSTO,14
11932,98,RÍO CUARTO,14
11933,98,RÍO CUARTO,14
11934,98,RÍO CUARTO,14
11935,98,RÍO CUARTO,14
11936,98,RÍO CUARTO,14
11937,98,RÍO CUARTO,14
11938,98,RÍO CUARTO,14
11939,98,RÍO CUARTO,14
11940,98,RÍO CUARTO,14
11941,98,RÍO CUARTO,14
11942,91,PUNILLA,14
11943,91,PUNILLA,14
11944,91,PUNILLA,14
11945,49,PILCOMAYO,34
11946,91,PUNILLA,14
11947,84,CAPITAL,90
11948,21,LAISHI,34
11949,21,LAISHI,34
11950,91,PUNILLA,14
11951,84,CAPITAL,90
11952,91,PUNILLA,14
11953,91,PUNILLA,14
11954,91,PUNILLA,14
11955,14,FORMOSA,34
11956,21,CASTELLANOS,82
11957,42,GENERAL LÓPEZ,82
11958,84,ROSARIO,82
11959,133,VERA,82
11960,98,SAN JAVIER,82
11961,98,SAN JAVIER,82
11962,35,GARAY,82
11963,49,GENERAL OBLIGADO,82
11964,84,ROSARIO,82
11965,84,ROSARIO,82
11966,84,ROSARIO,82
11967,84,ROSARIO,82
11968,63,LA CAPITAL,82
11969,84,ROSARIO,82
11970,84,ROSARIO,82
11971,175,SAN MARTÍN,86
11972,49,CAPITAL,86
11973,98,JUAN F. IBARRA,86
11974,63,CHOYA,86
11975,49,CAPITAL,86
11976,49,CAPITAL,86
11977,49,CAPITAL,86
11978,49,CAPITAL,86
11979,63,CHOYA,86
11980,35,BANDA,86
11981,70,FIGUEROA,86
11982,98,JUAN F. IBARRA,86
11983,147,RÍO HONDO,86
11984,119,MORENO,86
11985,147,RÍO HONDO,86
11986,77,GENERAL TABOADA,86
11987,49,CAPITAL,86
11988,63,CHOYA,86
11989,63,CHOYA,86
11990,49,CAPITAL,86
11991,49,CAPITAL,86
11992,49,CAPITAL,86
11993,49,CAPITAL,86
11994,7,CAPITAL,50
11995,7,CAPITAL,50
11996,7,CAPITAL,50
11997,7,CAPITAL,50
11998,7,CAPITAL,50
11999,441,LA PLATA,6
12000,658,QUILMES,6
12001,441,LA PLATA,6
12002,441,LA PLATA,6
12003,441,LA PLATA,6
12004,441,LA PLATA,6
12005,441,LA PLATA,6
12006,427,LA MATANZA,6
12007,441,LA PLATA,6
12008,441,LA PLATA,6
12009,568,MORÓN,6
12010,2,COMUNA 2,2
12011,427,LA MATANZA,6
12012,427,LA MATANZA,6
12013,427,LA MATANZA,6
12014,441,LA PLATA,6
12015,441,LA PLATA,6
12016,441,LA PLATA,6
12017,441,LA PLATA,6
12018,441,LA PLATA,6
12019,441,LA PLATA,6
12020,441,LA PLATA,6
12021,441,LA PLATA,6
12022,441,LA PLATA,6
12023,11,COMUNA 11,2
12024,7,COMUNA 7,2
12025,10,COMUNA 10,2
12026,5,COMUNA 5,2
12027,21,COLÓN,14
12028,91,PUNILLA,14
12029,21,LAISHI,34
12030,91,PUNILLA,14
12031,91,PUNILLA,14
12032,91,PUNILLA,14
12033,91,PUNILLA,14
12034,91,PUNILLA,14
12035,49,PILCOMAYO,34
12036,49,PILCOMAYO,34
12037,91,PUNILLA,14
12038,84,PRESIDENTE ROQUE SÁENZ PEÑA,14
12039,14,FORMOSA,34
12040,84,PRESIDENTE ROQUE SÁENZ PEÑA,14
12041,77,POCHO,14
12042,77,POCHO,14
12043,77,POCHO,14
12044,182,UNIÓN,14
12045,182,UNIÓN,14
12046,77,POCHO,14
12047,70,MINAS,14
12048,182,UNIÓN,14
12049,70,MINAS,14
12050,175,TULUMBA,14
12051,175,TULUMBA,14
12052,175,TULUMBA,14
12053,21,COLÓN,14
12054,14,COMUNA 14,2
12055,140,SAN JUSTO,14
12056,98,RÍO CUARTO,14
12057,126,SAN MARTÍN,82
12058,84,ROSARIO,82
12059,84,ROSARIO,82
12060,84,ROSARIO,82
12061,14,CASEROS,82
12062,119,SAN LORENZO,82
12063,84,ROSARIO,82
12064,84,ROSARIO,82
12065,84,ROSARIO,82
12066,84,ROSARIO,82
12067,84,ROSARIO,82
12068,112,SAN JUSTO,82
12069,105,SAN JERÓNIMO,82
12070,119,SAN LORENZO,82
12071,7,RÍO GRANDE,94
12072,7,RÍO GRANDE,94
12073,7,RÍO GRANDE,94
12074,14,USHUAIA,94
12075,7,RÍO GRANDE,94
12076,14,USHUAIA,94
12077,14,USHUAIA,94
12078,14,USHUAIA,94
12079,14,USHUAIA,94
12080,7,RÍO GRANDE,94
12081,7,RÍO GRANDE,94
12082,7,RÍO GRANDE,94
12083,7,RÍO GRANDE,94
12084,49,GENERAL OBLIGADO,82
12085,42,GENERAL LÓPEZ,82
12086,42,GENERAL LÓPEZ,82
12087,42,GENERAL LÓPEZ,82
12088,77,MALARGÜE,50
12089,14,GENERAL ALVEAR,50
12090,105,SAN RAFAEL,50
12091,63,LA CAPITAL,82
12092,112,SAN JUSTO,82
12093,568,MORÓN,6
12094,364,GENERAL RODRÍGUEZ,6
12095,427,LA MATANZA,6
12096,1,COMUNA 1,2
12097,427,LA MATANZA,6
12098,410,ITUZAINGÓ,6
12099,410,ITUZAINGÓ,6
12100,840,TRES DE FEBRERO,6
12101,568,MORÓN,6
12102,410,ITUZAINGÓ,6
12103,105,SAN JERÓNIMO,82
12104,7,CAPITAL,50
12105,28,CAPITAL,66
12106,840,TRES DE FEBRERO,6
12107,568,MORÓN,6
12108,568,MORÓN,6
12109,568,MORÓN,6
12110,568,MORÓN,6
12111,410,ITUZAINGÓ,6
12112,410,ITUZAINGÓ,6
12113,410,ITUZAINGÓ,6
12114,10,COMUNA 10,2
12115,497,LUJÁN,6
12116,525,MARCOS PAZ,6
12117,5,COMUNA 5,2
12118,357,GENERAL PUEYRREDÓN,6
12119,15,COMUNA 15,2
12120,357,GENERAL PUEYRREDÓN,6
12121,357,GENERAL PUEYRREDÓN,6
12122,357,GENERAL PUEYRREDÓN,6
12123,140,SAN JUSTO,14
12124,63,MARCOS JUÁREZ,14
12125,105,RÍO PRIMERO,14
12126,63,MARCOS JUÁREZ,14
12127,105,RÍO PRIMERO,14
12128,5,COMUNA 5,2
12129,105,RÍO PRIMERO,14
12130,15,COMUNA 15,2
12131,119,RÍO SEGUNDO,14
12132,105,RÍO PRIMERO,14
12133,63,MARCOS JUÁREZ,14
12134,105,RÍO PRIMERO,14
12135,63,MARCOS JUÁREZ,14
12136,1,COMUNA 1,2
12137,105,RÍO PRIMERO,14
12138,63,MARCOS JUÁREZ,14
12139,105,RÍO PRIMERO,14
12140,1,COMUNA 1,2
12141,119,RÍO SEGUNDO,14
12142,105,RÍO PRIMERO,14
12143,2,COMUNA 2,2
12144,63,MARCOS JUÁREZ,14
12145,6,COMUNA 6,2
12146,105,RÍO PRIMERO,14
12147,63,MARCOS JUÁREZ,14
12148,63,MARCOS JUÁREZ,14
12149,7,COMUNA 7,2
12150,119,RÍO SEGUNDO,14
12151,126,SAN ALBERTO,14
12152,7,CALAMUCHITA,14
12153,133,SAN JAVIER,14
12154,84,ROSARIO,82
12155,119,SAN LORENZO,82
12156,63,LA CAPITAL,82
12157,84,ROSARIO,82
12158,84,ROSARIO,82
12159,84,ROSARIO,82
12160,63,LA CAPITAL,82
12161,35,GRANEROS,90
12162,84,CAPITAL,90
12163,112,TRANCAS,90
12164,56,LEALES,90
12165,7,BURRUYACÚ,90
12166,49,LA COCHA,90
12167,28,FAMAILLÁ,90
12168,21,CHICLIGASTA,90
12169,63,LULES,90
12170,77,RÍO CHICO,90
12171,70,MONTEROS,90
12172,84,CAPITAL,90
12173,84,CAPITAL,90
12174,21,CHICLIGASTA,90
12175,84,CAPITAL,90
12176,84,CAPITAL,90
12177,280,GENERAL ALVARADO,6
12178,357,GENERAL PUEYRREDÓN,6
12179,441,LA PLATA,6
12180,134,CAÑUELAS,6
12181,441,LA PLATA,6
12182,13,COMUNA 13,2
12183,441,LA PLATA,6
12184,441,LA PLATA,6
12185,441,LA PLATA,6
12186,5,COMUNA 5,2
12187,441,LA PLATA,6
12188,2,COMUNA 2,2
12189,15,COMUNA 15,2
12190,2,COMUNA 2,2
12191,13,COMUNA 13,2
12192,1,COMUNA 1,2
12193,274,FLORENCIO VARELA,6
12194,126,CAMPANA,6
12195,595,OLAVARRÍA,6
12196,2,COMUNA 2,2
12197,2,COMUNA 2,2
12198,4,COMUNA 4,2
12199,2,COMUNA 2,2
12200,2,COMUNA 2,2
12201,539,MERLO,6
12202,539,MERLO,6
12203,861,VICENTE LÓPEZ,6
12204,14,CAPITAL,46
12205,11,COMUNA 11,2
12206,840,TRES DE FEBRERO,6
12207,133,SAN JAVIER,14
12208,2,COMUNA 2,2
12209,133,SAN JAVIER,14
12210,12,COMUNA 12,2
12211,168,TOTORAL,14
12212,13,COMUNA 13,2
12213,13,COMUNA 13,2
12214,154,SOBREMONTE,14
12215,14,COMUNA 14,2
12216,154,SOBREMONTE,14
12217,13,COMUNA 13,2
12218,154,SOBREMONTE,14
12219,14,COMUNA 14,2
12220,154,SOBREMONTE,14
12221,12,COMUNA 12,2
12222,14,COMUNA 14,2
12223,140,SAN JUSTO,14
12224,140,SAN JUSTO,14
12225,133,SAN JAVIER,14
12226,133,SAN JAVIER,14
12227,133,SAN JAVIER,14
12228,126,SAN ALBERTO,14
12229,126,SAN ALBERTO,14
12230,63,LA CAPITAL,82
12231,63,LA CAPITAL,82
12232,63,LA CAPITAL,82
12233,63,LA CAPITAL,82
12234,63,LA CAPITAL,82
12235,63,LA CAPITAL,82
12236,63,LA CAPITAL,82
12237,63,LA CAPITAL,82
12238,63,LA CAPITAL,82
12239,63,LA CAPITAL,82
12240,63,LA CAPITAL,82
12241,63,LA CAPITAL,82
12242,63,LA CAPITAL,82
12243,84,ROSARIO,82
12244,84,ROSARIO,82
12245,84,ROSARIO,82
12246,84,ROSARIO,82
12247,84,ROSARIO,82
12248,84,ROSARIO,82
12249,84,CAPITAL,90
12250,84,CAPITAL,90
12251,147,SANTA MARÍA,14
12252,84,CAPITAL,90
12253,84,CAPITAL,90
12254,84,CAPITAL,90
12255,84,CAPITAL,90
12256,84,CAPITAL,90
12257,84,CAPITAL,90
12258,84,CAPITAL,90
12259,105,TAFÍ VIEJO,90
12260,91,SIMOCA,90
12261,21,CHICLIGASTA,90
12262,7,BURRUYACÚ,90
12263,112,TRANCAS,90
12264,119,YERBA BUENA,90
12265,84,CAPITAL,90
12266,105,TAFÍ VIEJO,90
12267,14,CRUZ ALTA,90
12268,14,CRUZ ALTA,90
12269,84,CAPITAL,90
12270,70,MONTEROS,90
12271,84,CAPITAL,90
12272,56,BAHÍA BLANCA,6
12273,756,SAN ISIDRO,6
12274,861,VICENTE LÓPEZ,6
12275,560,MORENO,6
12276,861,VICENTE LÓPEZ,6
12277,371,GENERAL SAN MARTÍN,6
12278,490,LOMAS DE ZAMORA,6
12279,760,SAN MIGUEL,6
12280,861,VICENTE LÓPEZ,6
12281,434,LANÚS,6
12282,658,QUILMES,6
12283,21,CAPITAL,42
12284,357,GENERAL PUEYRREDÓN,6
12285,357,GENERAL PUEYRREDÓN,6
12286,357,GENERAL PUEYRREDÓN,6
12287,357,GENERAL PUEYRREDÓN,6
12288,357,GENERAL PUEYRREDÓN,6
12289,420,LA COSTA,6
12290,420,LA COSTA,6
12291,420,LA COSTA,6
12292,357,GENERAL PUEYRREDÓN,6
12293,3,COMUNA 3,2
12294,434,LANÚS,6
12295,490,LOMAS DE ZAMORA,6
12296,441,LA PLATA,6
12297,441,LA PLATA,6
12298,441,LA PLATA,6
12299,441,LA PLATA,6
12300,441,LA PLATA,6
12301,840,TRES DE FEBRERO,6
12302,14,CAPITAL,14
12303,147,SANTA MARÍA,14
12304,147,SANTA MARÍA,14
12305,14,FORMOSA,34
12306,56,JUÁREZ CELMAN,14
12307,56,JUÁREZ CELMAN,14
12308,56,JUÁREZ CELMAN,14
12309,56,JUÁREZ CELMAN,14
12310,49,ISCHILÍN,14
12311,49,ISCHILÍN,14
12312,49,ISCHILÍN,14
12313,49,ISCHILÍN,14
12314,49,ISCHILÍN,14
12315,49,ISCHILÍN,14
12316,42,GENERAL SAN MARTÍN,14
12317,42,GENERAL SAN MARTÍN,14
12318,35,GENERAL ROCA,14
12319,28,CRUZ DEL EJE,14
12320,28,CRUZ DEL EJE,14
12321,3,COMUNA 3,2
12322,28,CRUZ DEL EJE,14
12323,28,CRUZ DEL EJE,14
12324,21,COLÓN,14
12325,28,CRUZ DEL EJE,14
12326,28,CRUZ DEL EJE,14
12327,119,RÍO SEGUNDO,14
12328,63,LA CAPITAL,82
12329,63,LA CAPITAL,82
12330,126,SAN MARTÍN,82
12331,126,SAN MARTÍN,82
12332,119,SAN LORENZO,82
12333,91,SAN CRISTÓBAL,82
12334,126,SAN MARTÍN,82
12335,91,SAN CRISTÓBAL,82
12336,105,SAN JERÓNIMO,82
12337,56,IRIONDO,82
12338,119,SAN LORENZO,82
12339,84,ROSARIO,82
12340,84,ROSARIO,82
12341,84,ROSARIO,82
12342,14,CASEROS,82
12343,84,ROSARIO,82
12344,63,LA CAPITAL,82
12345,84,ROSARIO,82
12346,84,ROSARIO,82
12347,84,ROSARIO,82
12348,84,ROSARIO,82
12349,63,LA CAPITAL,82
12350,84,ROSARIO,82
12351,42,JUAN BAUTISTA ALBERDI,90
12352,84,CAPITAL,90
12353,14,CRUZ ALTA,90
12354,84,CAPITAL,90
12355,91,SIMOCA,90
12356,14,CRUZ ALTA,90
12357,77,RÍO CHICO,90
12358,105,TAFÍ VIEJO,90
12359,14,CRUZ ALTA,90
12360,7,BURRUYACÚ,90
12361,7,BURRUYACÚ,90
12362,105,TAFÍ VIEJO,90
12363,84,CAPITAL,90
12364,84,CAPITAL,90
12365,84,CAPITAL,90
12366,119,YERBA BUENA,90
12367,84,CAPITAL,90
12368,112,TRANCAS,90
12369,84,CAPITAL,90
12370,105,TAFÍ VIEJO,90
12371,14,CRUZ ALTA,90
12372,6,COMUNA 6,2
12373,861,VICENTE LÓPEZ,6
12374,756,SAN ISIDRO,6
12375,490,LOMAS DE ZAMORA,6
12376,434,LANÚS,6
12377,357,GENERAL PUEYRREDÓN,6
12378,357,GENERAL PUEYRREDÓN,6
12379,357,GENERAL PUEYRREDÓN,6
12380,791,TANDIL,6
12381,9,COMUNA 9,2
12382,791,TANDIL,6
12383,134,CAÑUELAS,6
12384,441,LA PLATA,6
12385,441,LA PLATA,6
12386,441,LA PLATA,6
12387,756,SAN ISIDRO,6
12388,2,COMUNA 2,2
12389,2,COMUNA 2,2
12390,1,COMUNA 1,2
12391,14,COMUNA 14,2
12392,1,COMUNA 1,2
12393,539,MERLO,6
12394,427,LA MATANZA,6
12395,427,LA MATANZA,6
12396,2,COMUNA 2,2
12397,2,COMUNA 2,2
12398,371,GENERAL SAN MARTÍN,6
12399,441,LA PLATA,6
12400,28,CRUZ DEL EJE,14
12401,21,COLÓN,14
12402,21,COLÓN,14
12403,21,COLÓN,14
12404,91,PUNILLA,14
12405,21,COLÓN,14
12406,21,COLÓN,14
12407,21,COLÓN,14
12408,7,CALAMUCHITA,14
12409,7,CALAMUCHITA,14
12410,112,RÍO SECO,14
12411,7,CALAMUCHITA,14
12412,7,CALAMUCHITA,14
12413,21,BARILOCHE,62
12414,7,CALAMUCHITA,14
12415,7,CALAMUCHITA,14
12416,21,COLÓN,14
12417,21,COLÓN,14
12418,21,COLÓN,14
12419,21,COLÓN,14
12420,21,COLÓN,14
12421,21,COLÓN,14
12422,21,COLÓN,14
12423,21,COLÓN,14
12424,21,COLÓN,14
12425,21,COLÓN,14
12426,21,COLÓN,14
12427,21,COLÓN,14
12428,84,ROSARIO,82
12429,84,ROSARIO,82
12430,91,SAN CRISTÓBAL,82
12431,70,LAS COLONIAS,82
12432,70,LAS COLONIAS,82
12433,42,GENERAL LÓPEZ,82
12434,112,SAN JUSTO,82
12435,84,ROSARIO,82
12436,126,SAN MARTÍN,82
12437,84,ROSARIO,82
12438,126,SAN MARTÍN,82
12439,84,ROSARIO,82
12440,84,ROSARIO,82
12441,84,ROSARIO,82
12442,49,GENERAL OBLIGADO,82
12443,70,LAS COLONIAS,82
12444,84,ROSARIO,82
12445,28,CONSTITUCIÓN,82
12446,84,ROSARIO,82
12447,119,SAN LORENZO,82
12448,84,ROSARIO,82
12449,84,ROSARIO,82
12450,84,ROSARIO,82
12451,84,CAPITAL,90
12452,119,YERBA BUENA,90
12453,84,CAPITAL,90
12454,21,CHICLIGASTA,90
12455,21,CHICLIGASTA,90
12456,91,SIMOCA,90
12457,77,RÍO CHICO,90
12458,91,SIMOCA,90
12459,14,CRUZ ALTA,90
12460,56,LEALES,90
12461,14,CRUZ ALTA,90
12462,14,CRUZ ALTA,90
12463,84,CAPITAL,90
12464,105,TAFÍ VIEJO,90
12465,63,LULES,90
12466,77,RÍO CHICO,90
12467,91,SIMOCA,90
12468,105,TAFÍ VIEJO,90
12469,70,MONTEROS,90
12470,70,MONTEROS,90
12471,70,MONTEROS,90
12472,126,CAMPANA,6
12473,756,SAN ISIDRO,6
12474,70,GUATRACHÉ,42
12475,861,VICENTE LÓPEZ,6
12476,274,FLORENCIO VARELA,6
12477,434,LANÚS,6
12478,274,FLORENCIO VARELA,6
12479,21,CAPITAL,42
12480,260,ESTEBAN ECHEVERRÍA,6
12481,21,CAPITAL,42
12482,270,EZEIZA,6
12483,63,CHOYA,86
12484,7,AGUIRRE,86
12485,490,LOMAS DE ZAMORA,6
12486,35,BANDA,86
12487,21,CAPITAL,42
12488,21,CAPITAL,42
12489,28,ALMIRANTE BROWN,6
12490,21,CAPITAL,42
12491,658,QUILMES,6
12492,112,PUELÉN,42
12493,21,CAPITAL,42
12494,644,PINAMAR ,6
12495,581,NECOCHEA,6
12496,2,COMUNA 2,2
12497,357,GENERAL PUEYRREDÓN,6
12498,224,CHIVILCOY,6
12499,12,COMUNA 12,2
12500,260,ESTEBAN ECHEVERRÍA,6
12501,13,COMUNA 13,2
12502,2,COMUNA 2,2
12503,427,LA MATANZA,6
12504,532,MERCEDES,6
12505,497,LUJÁN,6
12506,441,LA PLATA,6
12507,14,COMUNA 14,2
12508,5,COMUNA 5,2
12509,5,COMUNA 5,2
12510,5,COMUNA 5,2
12511,21,COLÓN,14
12512,21,BARILOCHE,62
12513,21,BARILOCHE,62
12514,861,VICENTE LÓPEZ,6
12515,56,ÑORQUINCÓ,62
12516,56,ÑORQUINCÓ,62
12517,112,SANTA ROSA,50
12518,10,COMUNA 10,2
12519,2,COMUNA 2,2
12520,14,COMUNA 14,2
12521,5,COMUNA 5,2
12522,10,COMUNA 10,2
12523,7,COMUNA 7,2
12524,15,COMUNA 15,2
12525,7,COMUNA 7,2
12526,2,COMUNA 2,2
12527,1,COMUNA 1,2
12528,13,COMUNA 13,2
12529,70,LAS COLONIAS,82
12530,28,CONSTITUCIÓN,82
12531,84,ROSARIO,82
12532,84,ROSARIO,82
12533,84,ROSARIO,82
12534,42,GENERAL LÓPEZ,82
12535,14,CASEROS,82
12536,84,ROSARIO,82
12537,14,CASEROS,82
12538,119,SAN LORENZO,82
12539,84,ROSARIO,82
12540,119,SAN LORENZO,82
12541,84,ROSARIO,82
12542,42,GENERAL LÓPEZ,82
12543,70,LAS COLONIAS,82
12544,42,GENERAL LÓPEZ,82
12545,42,GENERAL LÓPEZ,82
12546,42,GENERAL LÓPEZ,82
12547,84,ROSARIO,82
12548,42,GENERAL LÓPEZ,82
12549,84,ROSARIO,82
12550,84,ROSARIO,82
12551,42,GENERAL LÓPEZ,82
12552,56,LEALES,90
12553,49,LA COCHA,90
12554,14,CRUZ ALTA,90
12555,56,LEALES,90
12556,84,CAPITAL,90
12557,84,CAPITAL,90
12558,84,CAPITAL,90
12559,84,CAPITAL,90
12560,84,CAPITAL,90
12561,84,CAPITAL,90
12562,84,CAPITAL,90
12563,84,CAPITAL,90
12564,84,CAPITAL,90
12565,56,LEALES,90
12566,7,BURRUYACÚ,90
12567,84,CAPITAL,90
12568,84,CAPITAL,90
12569,14,CRUZ ALTA,90
12570,35,AVELLANEDA,6
12571,21,CAPITAL,42
12572,434,LANÚS,6
12573,21,CAPITAL,42
12574,658,QUILMES,6
12575,28,ALMIRANTE BROWN,6
12576,658,QUILMES,6
12577,21,CAPITAL,42
12578,21,CAPITAL,42
12579,756,SAN ISIDRO,6
12580,21,CAPITAL,42
12581,21,CAPITAL,42
12582,35,AVELLANEDA,6
12583,581,NECOCHEA,6
12584,357,GENERAL PUEYRREDÓN,6
12585,539,MERLO,6
12586,581,NECOCHEA,6
12587,518,MAR CHIQUITA,6
12588,581,NECOCHEA,6
12589,5,COMUNA 5,2
12590,5,COMUNA 5,2
12591,11,COMUNA 11,2
12592,568,MORÓN,6
12593,13,COMUNA 13,2
12594,13,COMUNA 13,2
12595,14,COMUNA 14,2
12596,15,COMUNA 15,2
12597,7,CAPITAL,50
12598,7,CAPITAL,50
12599,7,CAPITAL,50
12600,7,CAPITAL,50
12601,14,FORMOSA,34
12602,14,FORMOSA,34
12603,7,CAPITAL,50
12604,21,GODOY CRUZ,50
12605,21,GODOY CRUZ,50
12606,21,GODOY CRUZ,50
12607,21,GODOY CRUZ,50
12608,21,GODOY CRUZ,50
12609,21,GODOY CRUZ,50
12610,105,SAN RAFAEL,50
12611,21,GODOY CRUZ,50
12612,84,RIVADAVIA,50
12613,7,CAPITAL,50
12614,21,GODOY CRUZ,50
12615,42,GENERAL LÓPEZ,82
12616,42,GENERAL LÓPEZ,82
12617,42,GENERAL LÓPEZ,82
12618,84,ROSARIO,82
12619,28,CONSTITUCIÓN,82
12620,84,ROSARIO,82
12621,84,ROSARIO,82
12622,112,SAN JUSTO,82
12623,84,ROSARIO,82
12624,42,GENERAL LÓPEZ,82
12625,84,ROSARIO,82
12626,84,ROSARIO,82
12627,84,ROSARIO,82
12628,84,ROSARIO,82
12629,84,ROSARIO,82
12630,70,LAS COLONIAS,82
12631,84,ROSARIO,82
12632,84,ROSARIO,82
12633,84,ROSARIO,82
12634,84,ROSARIO,82
12635,70,LAS COLONIAS,82
12636,84,ROSARIO,82
12637,119,SAN LORENZO,82
12638,84,ROSARIO,82
12639,84,CAPITAL,90
12640,84,CAPITAL,90
12641,84,CAPITAL,90
12642,84,CAPITAL,90
12643,84,CAPITAL,90
12644,84,CAPITAL,90
12645,49,LA COCHA,90
12646,56,LEALES,90
12647,105,TAFÍ VIEJO,90
12648,7,BURRUYACÚ,90
12649,35,GRANEROS,90
12650,14,CRUZ ALTA,90
12651,98,TAFÍ DEL VALLE,90
12652,56,LEALES,90
12653,14,CRUZ ALTA,90
12654,14,CRUZ ALTA,90
12655,7,BURRUYACÚ,90
12656,112,TRANCAS,90
12657,98,TAFÍ DEL VALLE,90
12658,7,BURRUYACÚ,90
12659,56,CHAPALEUFÚ,42
12660,756,SAN ISIDRO,6
12661,56,CHAPALEUFÚ,42
12662,658,QUILMES,6
12663,35,AVELLANEDA,6
12664,434,LANÚS,6
12665,490,LOMAS DE ZAMORA,6
12666,490,LOMAS DE ZAMORA,6
12667,28,ALMIRANTE BROWN,6
12668,490,LOMAS DE ZAMORA,6
12669,35,CONHELO,42
12670,441,LA PLATA,6
12671,441,LA PLATA,6
12672,2,COMUNA 2,2
12673,2,COMUNA 2,2
12674,2,COMUNA 2,2
12675,35,AVELLANEDA,6
12676,28,GUAYMALLÉN,50
12677,63,RAMÓN LISTA,34
12678,63,RAMÓN LISTA,34
12679,63,RAMÓN LISTA,34
12680,63,RAMÓN LISTA,34
12681,63,RAMÓN LISTA,34
12682,63,RAMÓN LISTA,34
12683,63,RAMÓN LISTA,34
12684,63,RAMÓN LISTA,34
12685,63,RAMÓN LISTA,34
12686,63,RAMÓN LISTA,34
12687,63,RAMÓN LISTA,34
12688,63,RAMÓN LISTA,34
12689,63,RAMÓN LISTA,34
12690,21,GODOY CRUZ,50
12691,7,CAPITAL,50
12692,7,CAPITAL,50
12693,7,CAPITAL,50
12694,7,CAPITAL,50
12695,7,CAPITAL,50
12696,7,CAPITAL,50
12697,7,CAPITAL,50
12698,7,CAPITAL,50
12699,119,TUNUYÁN,50
12700,7,CAPITAL,50
12701,105,SAN RAFAEL,50
12702,7,CAPITAL,50
12703,7,CAPITAL,50
12704,7,CAPITAL,50
12705,7,CAPITAL,50
12706,7,CAPITAL,50
12707,7,CAPITAL,50
12708,7,CAPITAL,50
12709,7,CAPITAL,50
12710,84,ROSARIO,82
12711,84,ROSARIO,82
12712,42,GENERAL LÓPEZ,82
12713,84,ROSARIO,82
12714,42,GENERAL LÓPEZ,82
12715,70,LAS COLONIAS,82
12716,84,ROSARIO,82
12717,84,ROSARIO,82
12718,84,ROSARIO,82
12719,112,SAN JUSTO,82
12720,84,ROSARIO,82
12721,14,CASEROS,82
12722,119,SAN LORENZO,82
12723,84,ROSARIO,82
12724,84,ROSARIO,82
