,cobertura,edad,varon,mujer,total,provincia
8963,Prepaga a través de obra social,86,4,17,21,Neuquén
8964,Prepaga a través de obra social,87,3,6,9,Neuquén
8965,Prepaga a través de obra social,88,1,3,4,Neuquén
8966,Prepaga a través de obra social,89,3,14,17,Neuquén
8967,Prepaga a través de obra social,90,2,12,14,Neuquén
8968,Prepaga a través de obra social,91,-,1,1,Neuquén
8969,Prepaga a través de obra social,92,-,11,11,Neuquén
8970,Prepaga a través de obra social,93,-,1,1,Neuquén
8971,Prepaga a través de obra social,94,-,1,1,Neuquén
8972,Prepaga a través de obra social,95,9,1,10,Neuquén
8973,Prepaga a través de obra social,99,-,1,1,Neuquén
8974,Prepaga a través de obra social,110,-,1,1,Neuquén
8976,Prepaga sólo por contratación voluntaria,,Varón,Mujer,Total,Neuquén
8977,Prepaga sólo por contratación voluntaria,0,103,93,196,Neuquén
8978,Prepaga sólo por contratación voluntaria,1,122,78,200,Neuquén
8979,Prepaga sólo por contratación voluntaria,2,116,74,190,Neuquén
8980,Prepaga sólo por contratación voluntaria,3,75,88,163,Neuquén
8981,Prepaga sólo por contratación voluntaria,4,111,79,190,Neuquén
8982,Prepaga sólo por contratación voluntaria,5,118,69,187,Neuquén
8983,Prepaga sólo por contratación voluntaria,6,69,107,176,Neuquén
8984,Prepaga sólo por contratación voluntaria,7,64,72,136,Neuquén
8985,Prepaga sólo por contratación voluntaria,8,81,67,148,Neuquén
8986,Prepaga sólo por contratación voluntaria,9,41,93,134,Neuquén
8987,Prepaga sólo por contratación voluntaria,10,120,56,176,Neuquén
8988,Prepaga sólo por contratación voluntaria,11,112,46,158,Neuquén
8989,Prepaga sólo por contratación voluntaria,12,83,38,121,Neuquén
8990,Prepaga sólo por contratación voluntaria,13,68,51,119,Neuquén
8991,Prepaga sólo por contratación voluntaria,14,77,59,136,Neuquén
8992,Prepaga sólo por contratación voluntaria,15,48,73,121,Neuquén
8993,Prepaga sólo por contratación voluntaria,16,118,73,191,Neuquén
8994,Prepaga sólo por contratación voluntaria,17,77,48,125,Neuquén
8995,Prepaga sólo por contratación voluntaria,18,53,32,85,Neuquén
8996,Prepaga sólo por contratación voluntaria,19,49,72,121,Neuquén
8997,Prepaga sólo por contratación voluntaria,20,37,86,123,Neuquén
8998,Prepaga sólo por contratación voluntaria,21,60,77,137,Neuquén
8999,Prepaga sólo por contratación voluntaria,22,95,125,220,Neuquén
9000,Prepaga sólo por contratación voluntaria,23,90,111,201,Neuquén
9001,Prepaga sólo por contratación voluntaria,24,156,92,248,Neuquén
9002,Prepaga sólo por contratación voluntaria,25,108,156,264,Neuquén
9003,Prepaga sólo por contratación voluntaria,26,139,169,308,Neuquén
9004,Prepaga sólo por contratación voluntaria,27,56,93,149,Neuquén
9005,Prepaga sólo por contratación voluntaria,28,99,93,192,Neuquén
9006,Prepaga sólo por contratación voluntaria,29,134,138,272,Neuquén
9007,Prepaga sólo por contratación voluntaria,30,137,159,296,Neuquén
9008,Prepaga sólo por contratación voluntaria,31,196,126,322,Neuquén
9009,Prepaga sólo por contratación voluntaria,32,107,131,238,Neuquén
9010,Prepaga sólo por contratación voluntaria,33,106,167,273,Neuquén
9011,Prepaga sólo por contratación voluntaria,34,114,99,213,Neuquén
9012,Prepaga sólo por contratación voluntaria,35,122,142,264,Neuquén
9013,Prepaga sólo por contratación voluntaria,36,131,87,218,Neuquén
9014,Prepaga sólo por contratación voluntaria,37,105,84,189,Neuquén
9015,Prepaga sólo por contratación voluntaria,38,99,143,242,Neuquén
9016,Prepaga sólo por contratación voluntaria,39,60,108,168,Neuquén
9017,Prepaga sólo por contratación voluntaria,40,124,78,202,Neuquén
9018,Prepaga sólo por contratación voluntaria,41,112,87,199,Neuquén
9019,Prepaga sólo por contratación voluntaria,42,93,84,177,Neuquén
9020,Prepaga sólo por contratación voluntaria,43,77,55,132,Neuquén
9021,Prepaga sólo por contratación voluntaria,44,65,76,141,Neuquén
9022,Prepaga sólo por contratación voluntaria,45,109,141,250,Neuquén
9023,Prepaga sólo por contratación voluntaria,46,101,81,182,Neuquén
9024,Prepaga sólo por contratación voluntaria,47,56,75,131,Neuquén
9025,Prepaga sólo por contratación voluntaria,48,95,80,175,Neuquén
9026,Prepaga sólo por contratación voluntaria,49,83,58,141,Neuquén
9027,Prepaga sólo por contratación voluntaria,50,109,91,200,Neuquén
9028,Prepaga sólo por contratación voluntaria,51,78,99,177,Neuquén
9029,Prepaga sólo por contratación voluntaria,52,98,69,167,Neuquén
9030,Prepaga sólo por contratación voluntaria,53,122,116,238,Neuquén
9031,Prepaga sólo por contratación voluntaria,54,44,89,133,Neuquén
9032,Prepaga sólo por contratación voluntaria,55,65,67,132,Neuquén
9033,Prepaga sólo por contratación voluntaria,56,95,94,189,Neuquén
9034,Prepaga sólo por contratación voluntaria,57,80,66,146,Neuquén
9035,Prepaga sólo por contratación voluntaria,58,108,56,164,Neuquén
9036,Prepaga sólo por contratación voluntaria,59,42,66,108,Neuquén
9037,Prepaga sólo por contratación voluntaria,60,49,63,112,Neuquén
9038,Prepaga sólo por contratación voluntaria,61,61,38,99,Neuquén
9039,Prepaga sólo por contratación voluntaria,62,72,27,99,Neuquén
9040,Prepaga sólo por contratación voluntaria,63,46,43,89,Neuquén
9041,Prepaga sólo por contratación voluntaria,64,47,26,73,Neuquén
9042,Prepaga sólo por contratación voluntaria,65,66,44,110,Neuquén
9043,Prepaga sólo por contratación voluntaria,66,35,12,47,Neuquén
9044,Prepaga sólo por contratación voluntaria,67,20,15,35,Neuquén
9045,Prepaga sólo por contratación voluntaria,68,9,9,18,Neuquén
9046,Prepaga sólo por contratación voluntaria,69,10,7,17,Neuquén
9047,Prepaga sólo por contratación voluntaria,70,12,7,19,Neuquén
9048,Prepaga sólo por contratación voluntaria,71,7,10,17,Neuquén
9049,Prepaga sólo por contratación voluntaria,72,9,12,21,Neuquén
9050,Prepaga sólo por contratación voluntaria,73,5,17,22,Neuquén
9051,Prepaga sólo por contratación voluntaria,74,20,18,38,Neuquén
9052,Prepaga sólo por contratación voluntaria,75,5,8,13,Neuquén
9053,Prepaga sólo por contratación voluntaria,76,6,5,11,Neuquén
9054,Prepaga sólo por contratación voluntaria,77,20,5,25,Neuquén
9055,Prepaga sólo por contratación voluntaria,78,1,5,6,Neuquén
9056,Prepaga sólo por contratación voluntaria,79,1,3,4,Neuquén
9057,Prepaga sólo por contratación voluntaria,80,3,4,7,Neuquén
9058,Prepaga sólo por contratación voluntaria,81,3,1,4,Neuquén
9059,Prepaga sólo por contratación voluntaria,82,4,4,8,Neuquén
9060,Prepaga sólo por contratación voluntaria,83,11,1,12,Neuquén
9061,Prepaga sólo por contratación voluntaria,84,2,1,3,Neuquén
9062,Prepaga sólo por contratación voluntaria,86,-,1,1,Neuquén
9063,Prepaga sólo por contratación voluntaria,87,-,1,1,Neuquén
9064,Prepaga sólo por contratación voluntaria,88,1,-,1,Neuquén
9065,Prepaga sólo por contratación voluntaria,89,-,2,2,Neuquén
9066,Prepaga sólo por contratación voluntaria,90,1,3,4,Neuquén
9067,Prepaga sólo por contratación voluntaria,91,-,11,11,Neuquén
9068,Prepaga sólo por contratación voluntaria,92,-,1,1,Neuquén
9069,Prepaga sólo por contratación voluntaria,93,1,-,1,Neuquén
9071,Programas o planes estatales de salud,,Varón,Mujer,Total,Neuquén
9072,Programas o planes estatales de salud,0,117,97,214,Neuquén
9073,Programas o planes estatales de salud,1,127,122,249,Neuquén
9074,Programas o planes estatales de salud,2,93,99,192,Neuquén
9075,Programas o planes estatales de salud,3,100,90,190,Neuquén
9076,Programas o planes estatales de salud,4,131,105,236,Neuquén
9077,Programas o planes estatales de salud,5,122,92,214,Neuquén
9078,Programas o planes estatales de salud,6,67,62,129,Neuquén
9079,Programas o planes estatales de salud,7,82,87,169,Neuquén
9080,Programas o planes estatales de salud,8,73,90,163,Neuquén
9081,Programas o planes estatales de salud,9,81,131,212,Neuquén
9082,Programas o planes estatales de salud,10,81,93,174,Neuquén
9083,Programas o planes estatales de salud,11,96,78,174,Neuquén
9084,Programas o planes estatales de salud,12,110,62,172,Neuquén
9085,Programas o planes estatales de salud,13,106,91,197,Neuquén
9086,Programas o planes estatales de salud,14,94,69,163,Neuquén
9087,Programas o planes estatales de salud,15,83,78,161,Neuquén
9088,Programas o planes estatales de salud,16,96,111,207,Neuquén
9089,Programas o planes estatales de salud,17,68,101,169,Neuquén
9090,Programas o planes estatales de salud,18,106,116,222,Neuquén
9091,Programas o planes estatales de salud,19,69,103,172,Neuquén
9092,Programas o planes estatales de salud,20,49,51,100,Neuquén
9093,Programas o planes estatales de salud,21,77,80,157,Neuquén
9094,Programas o planes estatales de salud,22,64,62,126,Neuquén
9095,Programas o planes estatales de salud,23,44,83,127,Neuquén
9096,Programas o planes estatales de salud,24,63,71,134,Neuquén
9097,Programas o planes estatales de salud,25,85,34,119,Neuquén
9098,Programas o planes estatales de salud,26,43,54,97,Neuquén
9099,Programas o planes estatales de salud,27,31,57,88,Neuquén
9100,Programas o planes estatales de salud,28,58,95,153,Neuquén
9101,Programas o planes estatales de salud,29,73,84,157,Neuquén
9102,Programas o planes estatales de salud,30,40,200,240,Neuquén
9103,Programas o planes estatales de salud,31,59,84,143,Neuquén
9104,Programas o planes estatales de salud,32,37,73,110,Neuquén
9105,Programas o planes estatales de salud,33,43,66,109,Neuquén
9106,Programas o planes estatales de salud,34,66,47,113,Neuquén
9107,Programas o planes estatales de salud,35,87,61,148,Neuquén
9108,Programas o planes estatales de salud,36,54,70,124,Neuquén
9109,Programas o planes estatales de salud,37,50,102,152,Neuquén
9110,Programas o planes estatales de salud,38,49,77,126,Neuquén
9111,Programas o planes estatales de salud,39,76,79,155,Neuquén
9112,Programas o planes estatales de salud,40,59,99,158,Neuquén
9113,Programas o planes estatales de salud,41,67,77,144,Neuquén
9114,Programas o planes estatales de salud,42,52,80,132,Neuquén
9115,Programas o planes estatales de salud,43,34,68,102,Neuquén
9116,Programas o planes estatales de salud,44,59,99,158,Neuquén
9117,Programas o planes estatales de salud,45,25,149,174,Neuquén
9118,Programas o planes estatales de salud,46,70,48,118,Neuquén
9119,Programas o planes estatales de salud,47,45,57,102,Neuquén
9120,Programas o planes estatales de salud,48,56,58,114,Neuquén
9121,Programas o planes estatales de salud,49,40,87,127,Neuquén
9122,Programas o planes estatales de salud,50,69,44,113,Neuquén
9123,Programas o planes estatales de salud,51,43,48,91,Neuquén
9124,Programas o planes estatales de salud,52,51,103,154,Neuquén
9125,Programas o planes estatales de salud,53,42,59,101,Neuquén
9126,Programas o planes estatales de salud,54,31,72,103,Neuquén
9127,Programas o planes estatales de salud,55,26,54,80,Neuquén
9128,Programas o planes estatales de salud,56,29,54,83,Neuquén
9129,Programas o planes estatales de salud,57,52,61,113,Neuquén
9130,Programas o planes estatales de salud,58,50,76,126,Neuquén
9131,Programas o planes estatales de salud,59,47,41,88,Neuquén
9132,Programas o planes estatales de salud,60,33,35,68,Neuquén
9133,Programas o planes estatales de salud,61,41,47,88,Neuquén
9134,Programas o planes estatales de salud,62,39,49,88,Neuquén
9135,Programas o planes estatales de salud,63,45,37,82,Neuquén
9136,Programas o planes estatales de salud,64,32,15,47,Neuquén
9137,Programas o planes estatales de salud,65,36,24,60,Neuquén
9138,Programas o planes estatales de salud,66,13,45,58,Neuquén
9139,Programas o planes estatales de salud,67,29,32,61,Neuquén
9140,Programas o planes estatales de salud,68,31,47,78,Neuquén
9141,Programas o planes estatales de salud,69,26,30,56,Neuquén
9142,Programas o planes estatales de salud,70,11,44,55,Neuquén
9143,Programas o planes estatales de salud,71,30,30,60,Neuquén
9144,Programas o planes estatales de salud,72,12,33,45,Neuquén
9145,Programas o planes estatales de salud,73,10,7,17,Neuquén
9146,Programas o planes estatales de salud,74,7,12,19,Neuquén
9147,Programas o planes estatales de salud,75,12,5,17,Neuquén
9148,Programas o planes estatales de salud,76,7,32,39,Neuquén
9149,Programas o planes estatales de salud,77,3,3,6,Neuquén
9150,Programas o planes estatales de salud,78,29,10,39,Neuquén
9151,Programas o planes estatales de salud,79,4,5,9,Neuquén
9152,Programas o planes estatales de salud,80,5,16,21,Neuquén
9153,Programas o planes estatales de salud,81,3,2,5,Neuquén
9154,Programas o planes estatales de salud,82,5,6,11,Neuquén
9155,Programas o planes estatales de salud,83,3,2,5,Neuquén
9156,Programas o planes estatales de salud,84,3,5,8,Neuquén
9157,Programas o planes estatales de salud,85,14,19,33,Neuquén
9158,Programas o planes estatales de salud,86,-,4,4,Neuquén
9159,Programas o planes estatales de salud,87,1,2,3,Neuquén
9160,Programas o planes estatales de salud,88,1,3,4,Neuquén
9161,Programas o planes estatales de salud,89,1,3,4,Neuquén
9162,Programas o planes estatales de salud,90,3,2,5,Neuquén
9163,Programas o planes estatales de salud,92,1,-,1,Neuquén
9164,Programas o planes estatales de salud,93,-,1,1,Neuquén
9165,Programas o planes estatales de salud,94,1,4,5,Neuquén
9166,Programas o planes estatales de salud,95,1,-,1,Neuquén
9167,Programas o planes estatales de salud,100,-,1,1,Neuquén
9169,"No tiene obra social, prepaga o plan estatal",,Varón,Mujer,Total,Neuquén
9170,"No tiene obra social, prepaga o plan estatal",0,2259,2193,4452,Neuquén
9171,"No tiene obra social, prepaga o plan estatal",1,2093,1958,4051,Neuquén
9172,"No tiene obra social, prepaga o plan estatal",2,2438,1768,4206,Neuquén
9173,"No tiene obra social, prepaga o plan estatal",3,1912,1880,3792,Neuquén
9174,"No tiene obra social, prepaga o plan estatal",4,1806,1693,3499,Neuquén
9175,"No tiene obra social, prepaga o plan estatal",5,1752,1623,3375,Neuquén
9176,"No tiene obra social, prepaga o plan estatal",6,1651,1689,3340,Neuquén
9177,"No tiene obra social, prepaga o plan estatal",7,1556,1544,3100,Neuquén
9178,"No tiene obra social, prepaga o plan estatal",8,1605,1623,3228,Neuquén
9179,"No tiene obra social, prepaga o plan estatal",9,1803,1629,3432,Neuquén
9180,"No tiene obra social, prepaga o plan estatal",10,1702,1830,3532,Neuquén
9181,"No tiene obra social, prepaga o plan estatal",11,1917,1632,3549,Neuquén
9182,"No tiene obra social, prepaga o plan estatal",12,1682,1731,3413,Neuquén
9183,"No tiene obra social, prepaga o plan estatal",13,1659,1746,3405,Neuquén
9184,"No tiene obra social, prepaga o plan estatal",14,1885,1794,3679,Neuquén
9185,"No tiene obra social, prepaga o plan estatal",15,1757,1744,3501,Neuquén
9186,"No tiene obra social, prepaga o plan estatal",16,1737,1693,3430,Neuquén
9187,"No tiene obra social, prepaga o plan estatal",17,1708,2074,3782,Neuquén
9188,"No tiene obra social, prepaga o plan estatal",18,2279,2107,4386,Neuquén
9189,"No tiene obra social, prepaga o plan estatal",19,2746,2404,5150,Neuquén
9190,"No tiene obra social, prepaga o plan estatal",20,2592,2568,5160,Neuquén
9191,"No tiene obra social, prepaga o plan estatal",21,2626,2362,4988,Neuquén
9192,"No tiene obra social, prepaga o plan estatal",22,2610,2240,4850,Neuquén
9193,"No tiene obra social, prepaga o plan estatal",23,2255,2221,4476,Neuquén
9194,"No tiene obra social, prepaga o plan estatal",24,2241,2155,4396,Neuquén
9195,"No tiene obra social, prepaga o plan estatal",25,2101,1920,4021,Neuquén
9196,"No tiene obra social, prepaga o plan estatal",26,1916,1787,3703,Neuquén
9197,"No tiene obra social, prepaga o plan estatal",27,1804,1852,3656,Neuquén
9198,"No tiene obra social, prepaga o plan estatal",28,1829,1634,3463,Neuquén
9199,"No tiene obra social, prepaga o plan estatal",29,1741,1779,3520,Neuquén
9200,"No tiene obra social, prepaga o plan estatal",30,1748,1612,3360,Neuquén
9201,"No tiene obra social, prepaga o plan estatal",31,1627,1690,3317,Neuquén
9202,"No tiene obra social, prepaga o plan estatal",32,1556,1340,2896,Neuquén
9203,"No tiene obra social, prepaga o plan estatal",33,1540,1418,2958,Neuquén
9204,"No tiene obra social, prepaga o plan estatal",34,1391,1466,2857,Neuquén
9205,"No tiene obra social, prepaga o plan estatal",35,1448,1272,2720,Neuquén
9206,"No tiene obra social, prepaga o plan estatal",36,1180,1199,2379,Neuquén
9207,"No tiene obra social, prepaga o plan estatal",37,1398,1399,2797,Neuquén
9208,"No tiene obra social, prepaga o plan estatal",38,1400,1182,2582,Neuquén
9209,"No tiene obra social, prepaga o plan estatal",39,1144,1157,2301,Neuquén
9210,"No tiene obra social, prepaga o plan estatal",40,1226,1119,2345,Neuquén
